receiver_id,pair_id,condition,direction,gravity_hat_conflict,gravity_hat_aligned,gravity_hat_edited,recovery_denominator,normalized_recovery_g,valid,invalid_reasons,outcome,future_color_coordinate,future_r,future_g,future_b,fit_rmse,gravity_hat_e0,detector_coverage,max_missing_run,max_adjacent_y_jump,intervention_site,fm_calls_observed,fm_calls_expected,condition_prefix_tokens_edited,target_suffix_tokens_edited,intervention_scale,activation_delta_l2,generation_seed,output_video_path,output_video_sha256
eval_50194_low,eval_50194_low,full_matched_edit,low,0.022283532288386827,0.015242655007474305,0.015490882645139894,-0.007040877280912522,0.9647447856620762,True,,E3_pass,-0.6018657867286848,201.01392156862744,48.41769293924466,49.96081455971684,0.00043822648146284523,0.015808685397416783,1.0,0,0.003457015456061585,after_block_1,20,20,1088,0,1.0,374.7170630879597,17050194,videos/recovery/eval_50194_low__full_matched_edit.mp4,5cdc451f16832645ae2d0409759ef302764f618da821b69d28cf38a5112ce402
eval_50194_low,eval_50194_low,top2_oracle_projection,low,0.022283532288386827,0.015242655007474305,0.014798338661716783,-0.007040877280912522,1.063105253511809,True,,E3_pass,-0.6025724501027752,198.93405162206963,47.61993902439024,49.334351605892294,0.00047618754256706196,0.014960900871070482,1.0,0,0.0034161867826223435,after_block_1,20,20,1088,0,1.0022815498887996,374.5445096872551,17050194,videos/recovery/eval_50194_low__top2_oracle_projection.mp4,6aa8aa95822421161d969b5d91fdb5a94552c03541b596fadd4cf6e96b18aefb
eval_50194_low,eval_50194_low,fit_only_controller,low,0.022283532288386827,0.015242655007474305,0.014776567063486654,-0.007040877280912522,1.0661974247514856,True,,E3_pass,-0.6023831243667543,198.72983696240925,47.68497536945813,49.31301114352671,0.0004953444553606909,0.015011838011969208,1.0,0,0.0034161867826223435,after_block_1,20,20,1088,0,1.0022815498887996,374.2315368652344,17050194,videos/recovery/eval_50194_low__fit_only_controller.mp4,738e46249090b6fdf542083c07fbbe047e0cfbb60f2e7007d21ddba838055ccd
eval_50195_high,eval_50195_high,natural_conflict,high,0.04442839757113038,0.0662713550123928,0.04442839757113039,0.02184295744126242,0.0,True,,E3_fail,-0.5275113476963676,164.25884420148378,46.98125730123462,50.80842118963946,0.006505428326359367,0.037751755189712806,1.0,0,0.01681553052481255,none,20,20,0,0,0.0,0.0,17050195,videos/recovery/eval_50195_high__natural_conflict.mp4,7fc9e803a62d1748623061ac9e692ad9fa48c1f2111d2654557f888a0e32d5ea
eval_50195_high,eval_50195_high,full_matched_edit,high,0.04442839757113038,0.0662713550123928,0.06556158108362078,0.02184295744126242,0.9675055939343078,True,,E3_pass,0.6195034165903999,46.32843137254902,90.99764466762315,197.1871921182266,0.0011232673926997194,0.06509036682256,1.0,0,0.013397590343187549,after_block_1,20,20,1088,0,1.0,370.26746308995257,17050195,videos/recovery/eval_50195_high__full_matched_edit.mp4,8b84e227bbe03cdda3ff20ab79b7ec993aa30c25ee81b445b3a93e587f85e067
eval_50195_high,eval_50195_high,top2_oracle_projection,high,0.04442839757113038,0.0662713550123928,0.06513884549056316,0.02184295744126242,0.9481521893326463,True,,E3_pass,0.6203024674648381,46.34909862142099,91.38378240326907,197.787850660066,0.001133271182340333,0.06469102225260902,1.0,0,0.013558671019781032,after_block_1,20,20,1088,0,1.0022815498887996,370.5392832472391,17050195,videos/recovery/eval_50195_high__top2_oracle_projection.mp4,7149b43d577f528b27fb7fbf1b612570638b6926a447d8fd0683a82806365af1
eval_50195_high,eval_50195_high,fit_only_controller,high,0.04442839757113038,0.0662713550123928,0.0652216767251747,0.02184295744126242,0.9519443147732732,True,,E3_pass,0.6201842687242163,46.36977834612105,91.40441176470588,197.80008892276425,0.0011332078572056266,0.06470199433811052,1.0,0,0.013722192492928609,after_block_1,20,20,1088,0,1.0022815498887996,370.5601806640625,17050195,videos/recovery/eval_50195_high__fit_only_controller.mp4,e354da91534215bd76e1198f0f132ea0023ab0a949a2b0fe4b97e7ca36b9d648
eval_50199_high,eval_50199_high,natural_conflict,high,0.043566481384938925,0.06326896529868191,0.04356648138493893,0.019702483913742984,0.0,True,,E3_fail,-0.5286391106498258,167.50731523378585,47.73488468985124,51.65143069490895,0.006585385326372986,0.037849460764972455,1.0,0,0.01802219784106318,none,20,20,0,0,0.0,0.0,17050199,videos/recovery/eval_50199_high__natural_conflict.mp4,d0ec503929f04709c4d5dba9aa5f75824d0d5cceb6f06f7a5cf3509195f2f0e8
eval_50199_high,eval_50199_high,full_matched_edit,high,0.043566481384938925,0.06326896529868191,0.06234887118396084,0.019702483913742984,0.9533006031752534,True,,E3_pass,0.6179548599572651,47.19061098448643,92.86877493719521,199.8514583333333,0.0008339959083374171,0.06274458136869493,1.0,0,0.013016625324030917,after_block_1,20,20,1088,0,1.0,370.5216849372172,17050199,videos/recovery/eval_50199_high__full_matched_edit.mp4,96cd72b3ba72dcf1e4ff8907ac3a838701181cdd2cb2b40810d2341f2595fab3
eval_50199_high,eval_50199_high,top2_oracle_projection,high,0.043566481384938925,0.06326896529868191,0.06317014396654093,0.019702483913742984,0.9949843211356691,True,,E3_pass,0.6188118227742566,46.84349739321758,92.45290524586798,198.9327369807919,0.0008320462568899029,0.06307201726148881,1.0,0,0.01272079898802947,after_block_1,20,20,1088,0,1.0022815498887996,370.7628108587234,17050199,videos/recovery/eval_50199_high__top2_oracle_projection.mp4,f7dc1ff76b7cd4052e9a7a1fa131a90ccf2747471d655845b6105bb2964690aa
eval_50199_high,eval_50199_high,fit_only_controller,high,0.043566481384938925,0.06326896529868191,0.06314131426057888,0.019702483913742984,0.9935210687818916,True,,E3_pass,0.6189897764984196,46.83985587028326,92.45517676767676,199.03205507117877,0.0008361390050055413,0.0630797383644677,1.0,0,0.013103477916881157,after_block_1,20,20,1088,0,1.0022815498887996,370.9611511230469,17050199,videos/recovery/eval_50199_high__fit_only_controller.mp4,155ac83e8a0b376b222cdc730f7af6fe2b76c92bf5edc7ca24a6160e261f4655
eval_50204_low,eval_50204_low,natural_conflict,low,0.015199802263388537,0.009887796076830428,0.015199802263388539,-0.0053120061865581086,0.0,True,,E3_fail,0.6031890587622908,43.15625,79.19025126919864,174.3591736694678,0.005282829169254501,0.036078761587607665,0.9375,4,0.0066445641663213095,none,20,20,0,0,0.0,0.0,17050204,videos/recovery/eval_50204_low__natural_conflict.mp4,fdafa5cb5c05d47dc2fa14eda55c1f475b7345f73fbb809fffdeef59f863519c
eval_50204_low,eval_50204_low,full_matched_edit,low,0.015199802263388537,0.009887796076830428,0.00994266851430491,-0.0053120061865581086,0.9896701103975868,True,,E3_pass,-0.6009241822460658,201.73385394681299,49.07073170731707,50.28789222205803,0.0003333390082547061,0.009997697226308193,1.0,0,0.0022223161373999822,after_block_1,20,20,1088,0,1.0,375.05135808206325,17050204,videos/recovery/eval_50204_low__full_matched_edit.mp4,7c3b63797b97a93fecea359471a493e7d7c52a3596b143f6f9c4034d111fc3a5
eval_50204_low,eval_50204_low,top2_oracle_projection,low,0.015199802263388537,0.009887796076830428,0.009751147737091036,-0.0053120061865581086,1.0257244315876697,True,,E3_pass,-0.6009288827524722,202.11060975609757,49.1484016102297,50.381067961165044,0.00029917261244912375,0.009913930836694505,1.0,0,0.0020643109266514914,after_block_1,20,20,1088,0,1.0022815498887996,375.23026918029404,17050204,videos/recovery/eval_50204_low__top2_oracle_projection.mp4,def95f06d7ea0bf203a51145b29ac495963bc8cea1494dd0a88a11f909bcc10c
eval_50204_low,eval_50204_low,fit_only_controller,low,0.015199802263388537,0.009887796076830428,0.010004523945077002,-0.0053120061865581086,0.9780256528047819,True,,E3_pass,-0.5990754873128892,201.9109886358094,49.45791150876333,50.62366684202975,0.0002910910636101435,0.01001261643205838,1.0,0,0.0022223161373999822,after_block_1,20,20,1088,0,1.0022815498887996,374.1662292480469,17050204,videos/recovery/eval_50204_low__fit_only_controller.mp4,7f6c931cc140a7ac9cd3bd8c5bfb9fd14a121d8dc13ca717ae168811e68eae45
eval_50209_low,eval_50209_low,natural_conflict,low,0.018276440832690328,0.013931596095711702,0.01827644083269033,-0.004344844736978626,0.0,True,,E3_fail,0.6089362141597285,44.376795580110496,83.49478111377172,182.57746194470332,0.005015177823698736,0.03674233060569608,0.9375,4,0.00680558576586765,none,20,20,0,0,0.0,0.0,17050209,videos/recovery/eval_50209_low__natural_conflict.mp4,d24a746f8900fdc7e32dfbe11f9d0c7c5fb7d3fa6540baad3eaef7606be12c89
eval_50209_low,eval_50209_low,full_matched_edit,low,0.018276440832690328,0.013931596095711702,0.01411259331130328,-0.004344844736978626,0.9583420751376626,True,,E3_pass,-0.6008637236394794,201.15473775717186,48.52669902912621,50.15302165642376,0.0003732874310223326,0.013620241180860084,1.0,0,0.0027790643816580918,after_block_1,20,20,1088,0,1.0,374.78300923504474,17050209,videos/recovery/eval_50209_low__full_matched_edit.mp4,c2698bd70b1a41b8cc8287cc0eab52fea03fac6d4316bea43a316586b0b39b30
eval_50209_low,eval_50209_low,top2_oracle_projection,low,0.018276440832690328,0.013931596095711702,0.013207882964882529,-0.004344844736978626,1.1665682376794062,True,,E3_pass,-0.6011295386931967,200.07598039215685,48.39642787808192,49.842562183047576,0.0003474654454617602,0.012918921658451758,1.0,0,0.002994760513249317,after_block_1,20,20,1088,0,1.0022815498887996,374.83662410156586,17050209,videos/recovery/eval_50209_low__top2_oracle_projection.mp4,9e024953eb37308461dab15a7966df6013af7884b8c972f14d565524d2bcdce7
eval_50209_low,eval_50209_low,fit_only_controller,low,0.018276440832690328,0.013931596095711702,0.01334515575145865,-0.004344844736978626,1.1349738321514473,True,,E3_pass,-0.600018591768277,200.1697014925373,48.59953636627064,50.03951797824072,0.00035463849315745156,0.012999936579749016,1.0,0,0.002833713199944299,after_block_1,20,20,1088,0,1.0022815498887996,374.10162353515625,17050209,videos/recovery/eval_50209_low__fit_only_controller.mp4,051158028b21f3103a20dd46b68eee72a7211d75c35b44d655e7bcd9faf397c3
eval_50216_high,eval_50216_high,natural_conflict,high,0.04470961453760514,0.06459998055601249,0.04470961453760514,0.019890366018407345,0.0,True,,E3_fail,-0.5306329239407679,167.82639816249133,47.416083542545806,51.46379942505982,0.006272277641148597,0.03784506451177408,1.0,0,0.016442797591477376,none,20,20,0,0,0.0,0.0,17050216,videos/recovery/eval_50216_high__natural_conflict.mp4,4021da0b8ab11d33ca641f2c98ccee50e9e9b4f407d2726ca78ce0ea764d192b
eval_50216_high,eval_50216_high,full_matched_edit,high,0.04470961453760514,0.06459998055601249,0.0637744599221689,0.019890366018407345,0.9584964583819315,True,,E3_pass,0.6205235490359576,46.7638565327121,93.20792588780236,199.7012741172188,0.0009646116336656901,0.06357593732377913,1.0,0,0.01317649059049808,after_block_1,20,20,1088,0,1.0,370.4947345209636,17050216,videos/recovery/eval_50216_high__full_matched_edit.mp4,cb7b6705aa44a2d8e3e9135e1505a0e9d5a3fd2232cadec72bc5893f7cba25b6
eval_50216_high,eval_50216_high,top2_oracle_projection,high,0.04470961453760514,0.06459998055601249,0.06367240313151816,0.019890366018407345,0.9533654924381024,True,,E3_pass,0.6209322110503098,46.59448200917653,92.8236728976477,199.24271844660194,0.0010107784146966966,0.06354846972889354,1.0,0,0.012892792904413808,after_block_1,20,20,1088,0,1.0022815498887996,370.71119497213226,17050216,videos/recovery/eval_50216_high__top2_oracle_projection.mp4,0217b3208449db6e0581b7c565413183af3130c944a0dee8e73f88d2434b73eb
eval_50216_high,eval_50216_high,fit_only_controller,high,0.04470961453760514,0.06459998055601249,0.06372505717633709,0.019890366018407345,0.9560127059066831,True,,E3_pass,0.6214788150632718,46.532247987504505,92.81267575167641,199.33112684729065,0.00099416196587733,0.0635773447650464,1.0,0,0.012587129357971127,after_block_1,20,20,1088,0,1.0022815498887996,370.7818908691406,17050216,videos/recovery/eval_50216_high__fit_only_controller.mp4,9c71a290e2eff0f9a1bdb4a398b1d8695e1ce96278abc122a9725abadf66adb6
eval_50224_low,eval_50224_low,natural_conflict,low,0.02544997589940789,0.017283455155078228,0.025449975899407895,-0.008166520744329664,0.0,True,,E3_fail,0.5982625178974483,46.65444400159426,86.06617993405558,185.6088925306193,0.002943555358878616,0.03817235254691204,0.90625,4,0.006843129609826137,none,20,20,0,0,0.0,0.0,17050224,videos/recovery/eval_50224_low__natural_conflict.mp4,7dfae42e99916c5aa34dbdcd2dd99a328e35f554c72f507b65b7d593c3fd9da6
eval_50224_low,eval_50224_low,full_matched_edit,low,0.02544997589940789,0.017283455155078228,0.017387598807205914,-0.008166520744329664,0.9872474882035905,True,,E3_pass,-0.6022932960607567,202.148185631371,48.63663620788121,50.17538849622808,0.00034885133474870153,0.017034999552669516,1.0,0,0.0034692445622515056,after_block_1,20,20,1088,0,1.0,374.48560971683,17050224,videos/recovery/eval_50224_low__full_matched_edit.mp4,a3cb6f8fa631972f56ccf5d6af7b017b6eac99039c0fcca72814d76d1867d98c
eval_50224_low,eval_50224_low,top2_oracle_projection,low,0.02544997589940789,0.017283455155078228,0.01642414956468919,-0.008166520744329664,1.105222972829119,True,,E3_pass,-0.6012770836777814,199.73267326732673,48.1440665805711,49.73404964184574,0.0003620084825384621,0.016064458671898672,1.0,0,0.0031144460004775,after_block_1,20,20,1088,0,1.0022815498887996,374.0135891377828,17050224,videos/recovery/eval_50224_low__top2_oracle_projection.mp4,352be629cf0519b804d63bf081b7709ae768a900155b0850e451b3a540e73c06
eval_50224_low,eval_50224_low,fit_only_controller,low,0.02544997589940789,0.017283455155078228,0.016364352753599563,-0.008166520744329664,1.1125451621630709,True,,E3_pass,-0.6022088835990514,199.8964446062371,48.0640666505675,49.62962737160416,0.0003591581727112548,0.01604311654569698,1.0,0,0.0031184220784282735,after_block_1,20,20,1088,0,1.0022815498887996,374.3519287109375,17050224,videos/recovery/eval_50224_low__fit_only_controller.mp4,67ead65fa38f5b4f661a5e856856ec21ae5771d7c46230aa1688eab69aa3e648
eval_50230_high,eval_50230_high,natural_conflict,high,0.0445344262335282,0.0651828046177614,0.044534426233528185,0.020648378384233196,0.0,True,,E3_fail,-0.5322462697665654,166.2493065368713,47.009420478170476,50.75145870199435,0.006722965722554471,0.037840267691287954,1.0,0,0.020707714969582458,none,20,20,0,0,0.0,0.0,17050230,videos/recovery/eval_50230_high__natural_conflict.mp4,4ed6ad4cd4e3accda817035edc3e008b1375e4d2de004398f96e8ce49f88bdf4
eval_50230_high,eval_50230_high,full_matched_edit,high,0.0445344262335282,0.0651828046177614,0.06467149436508446,0.020648378384233196,0.9752372683625672,True,,E3_pass,0.6149899804026848,47.03045685279188,91.86452890924849,197.27724662973924,0.0007698118338302424,0.06505171690937667,1.0,0,0.011784654177168896,after_block_1,20,20,1088,0,1.0,369.81944331776964,17050230,videos/recovery/eval_50230_high__full_matched_edit.mp4,da7e6ac803ae65c16320fb0c6bb2438649f62c569da65177056d976e37e6bb60
eval_50230_high,eval_50230_high,top2_oracle_projection,high,0.0445344262335282,0.0651828046177614,0.06447020154486931,0.020648378384233196,0.965488666488395,True,,E3_pass,0.6139646010426388,47.206929373691224,91.79368932038835,197.3661305124861,0.0008442774824946116,0.06466651031448188,1.0,0,0.01248986322194745,after_block_1,20,20,1088,0,1.0022815498887996,370.04453693052994,17050230,videos/recovery/eval_50230_high__top2_oracle_projection.mp4,e2faca6cead4ffc4160803fa3e712f21846a2b48dcc1abb9b66e7435460c9392
eval_50230_high,eval_50230_high,fit_only_controller,high,0.0445344262335282,0.0651828046177614,0.06450017471424421,0.020648378384233196,0.9669402656802131,True,,E3_pass,0.6139989089091631,47.184330628803245,91.73058252427185,197.29337535622858,0.0008159024972118367,0.06467057247421434,1.0,0,0.01216778919061079,after_block_1,20,20,1088,0,1.0022815498887996,370.56121826171875,17050230,videos/recovery/eval_50230_high__fit_only_controller.mp4,70cfebc252a5fe4c0444835709d28d48408049d325a3f76f265b6b5d5e345a60
eval_50241_high,eval_50241_high,natural_conflict,high,0.04431635237161109,0.06676789510488826,0.044316352371611106,0.022451542733277166,0.0,True,,E3_fail,-0.5297703780020273,168.32765107589228,48.82070707070707,51.74152204502815,0.006779152777365859,0.03776403659279106,1.0,0,0.021103169796083288,none,20,20,0,0,0.0,0.0,17050241,videos/recovery/eval_50241_high__natural_conflict.mp4,bd0194cd3f40aa969327248dcda470b484ed25a2c89d36e0024e6d0a96618f9c
eval_50241_high,eval_50241_high,full_matched_edit,high,0.04431635237161109,0.06676789510488826,0.06615516945396385,0.022451542733277166,0.9727089733563726,True,,E3_pass,0.6166139303582855,47.04432367149758,92.36859559742382,198.370559114735,0.0009298832942318923,0.06558099786077835,1.0,0,0.014195559888256382,after_block_1,20,20,1088,0,1.0,370.3197842788347,17050241,videos/recovery/eval_50241_high__full_matched_edit.mp4,6d8de9809492408794281c6b2b209eee50ee32f452a895e54edf3b45ae6a1695
eval_50241_high,eval_50241_high,top2_oracle_projection,high,0.04431635237161109,0.06676789510488826,0.06560546530248149,0.022451542733277166,0.9482249475585548,True,,E3_pass,0.617665645411673,47.02880338610168,92.5392156862745,198.97997307731384,0.0009226021209038323,0.06506805072666524,1.0,0,0.014134850889133133,after_block_1,20,20,1088,0,1.0022815498887996,370.4802299910074,17050241,videos/recovery/eval_50241_high__top2_oracle_projection.mp4,0af42e031a6a7d24b838d20f8f340776b4fbc2388341e6c9b33fa4cc7ea20b4d
eval_50241_high,eval_50241_high,fit_only_controller,high,0.04431635237161109,0.06676789510488826,0.06556939082649474,0.022451542733277166,0.9466181770833447,True,,E3_pass,0.6172256858734074,47.04683460956933,92.4707072149248,198.7733935158222,0.0009235983392814346,0.06505603453794183,1.0,0,0.013358650652756321,after_block_1,20,20,1088,0,1.0022815498887996,370.54443359375,17050241,videos/recovery/eval_50241_high__fit_only_controller.mp4,5456044082a93327786ad5faa09f86b3505c669aed745b1eedac57b9a7daa6a7
eval_50246_low,eval_50246_low,natural_conflict,low,0.018857721075964687,0.013589024275197379,0.018857721075964683,-0.005268696800767308,0.0,True,,E3_fail,0.6009868262477362,45.520570359981306,84.95767195767195,182.64518132141083,0.004648034817696728,0.03721046514127932,0.90625,4,0.005674318643130505,none,20,20,0,0,0.0,0.0,17050246,videos/recovery/eval_50246_low__natural_conflict.mp4,c4397a9a3f3953118220fce05b7e412868bef10176726046a53c69d5c787e943
eval_50246_low,eval_50246_low,full_matched_edit,low,0.018857721075964687,0.013589024275197379,0.013550119173398774,-0.005268696800767308,1.0073841982694731,True,,E3_pass,-0.606510806580919,201.6593896431575,48.4216344208848,49.39325042260323,0.00038139072604370574,0.013223833364006302,1.0,0,0.0028703308638144964,after_block_1,20,20,1088,0,1.0,374.9572075899691,17050246,videos/recovery/eval_50246_low__full_matched_edit.mp4,5b5478fc93e0e423d0d8896dd2e47c6afecf02720fd84c53a0e3f988d2c9a581
eval_50246_low,eval_50246_low,top2_oracle_projection,low,0.018857721075964687,0.013589024275197379,0.012929685643202404,-0.005268696800767308,1.1251426409466097,True,,E3_pass,-0.606300081393057,199.70896700143473,47.81683168316832,48.948141735355804,0.0004122248456805949,0.012633835809633408,1.0,0,0.002381910331261894,after_block_1,20,20,1088,0,1.0022815498887996,375.0560432585215,17050246,videos/recovery/eval_50246_low__top2_oracle_projection.mp4,fceecdafa3c94a543eb6a6e526348c4696091ec5d6b6a7bafb44357d916ac543
eval_50246_low,eval_50246_low,fit_only_controller,low,0.018857721075964687,0.013589024275197379,0.012968829630343931,-0.005268696800767308,1.1177131021779665,True,,E3_pass,-0.604528420613738,199.8468029068917,47.96362603012219,49.25667240637107,0.0003971678323418937,0.012702884166260989,1.0,0,0.003071605241316,after_block_1,20,20,1088,0,1.0022815498887996,374.09393310546875,17050246,videos/recovery/eval_50246_low__fit_only_controller.mp4,fcbe895ab7a6c3e1bf3357df1064fb0823c149b39c038f67fb356f6a41f23ccd
eval_50247_high,eval_50247_high,natural_conflict,high,0.04394591296189809,0.06380902055331113,0.0439459129618981,0.019863107591413035,0.0,True,,E3_fail,-0.5219034235089922,163.0709210526316,47.29576365663322,51.227724358974356,0.006493191886487602,0.037978947086469685,1.0,0,0.019339215763858664,none,20,20,0,0,0.0,0.0,17050247,videos/recovery/eval_50247_high__natural_conflict.mp4,b5cf5ee67b6fc0bd20ee5b646276dbeec334ed718d47921a0428daa7f5cd5018
eval_50247_high,eval_50247_high,full_matched_edit,high,0.04394591296189809,0.06380902055331113,0.06309761880103884,0.019863107591413035,0.9641847707364868,True,,E3_pass,0.6179632509292514,47.1740810510554,92.85502633889377,199.78687841580276,0.0010428696379257843,0.06312330215926133,1.0,0,0.012157334499854122,after_block_1,20,20,1088,0,1.0,370.4451310629702,17050247,videos/recovery/eval_50247_high__full_matched_edit.mp4,f4f4d640360e9b9fd462bcc20cd36e27e017ee2096b02c724ee11fcf496c67e1
eval_50247_high,eval_50247_high,top2_oracle_projection,high,0.04394591296189809,0.06380902055331113,0.06346902334309058,0.019863107591413035,0.9828829799840823,True,,E3_pass,0.6182245501020925,47.00973206776403,92.54884995313289,199.25928329367656,0.0009774655260757958,0.06329394192899605,1.0,0,0.011507315425599018,after_block_1,20,20,1088,0,1.0022815498887996,370.7298066984318,17050247,videos/recovery/eval_50247_high__top2_oracle_projection.mp4,b2213920cdb5527418449d8f423c013ee24f42574fcdb3abdda7dc6220973c86
eval_50247_high,eval_50247_high,fit_only_controller,high,0.04394591296189809,0.06380902055331113,0.06353621499740604,0.019863107591413035,0.9862657162455777,True,,E3_pass,0.6186696699558929,46.967950104549715,92.40178697059238,199.36939263510283,0.0009913623577828652,0.06330085003864218,1.0,0,0.011810912227771864,after_block_1,20,20,1088,0,1.0022815498887996,370.86871337890625,17050247,videos/recovery/eval_50247_high__fit_only_controller.mp4,ff0322a3f4140ca2866829447fe1820789938d5ea0e2c7df3aa326911f6e9853
eval_50257_low,eval_50257_low,natural_conflict,low,0.02153389677520779,0.015972799900981972,0.02153389677520779,-0.005561096874225818,0.0,True,,E3_fail,0.5974194863470352,46.40384068278805,85.53933143669985,184.12813545150502,0.0043888864587637785,0.03759298154504137,0.9375,4,0.0083447244847622,none,20,20,0,0,0.0,0.0,17050257,videos/recovery/eval_50257_low__natural_conflict.mp4,af621bf135b2d19e13316408c1ae7e19948aaa4c4cf88eb74ae9d823e6272d58
